name,event_name,round_type,section_1,section_2,section_3,section_4,section_5,time
Rémi Thirion,Bielsko-Biala,Timed Training 2,42,53,27,52,27,201
Thomas Estaque,Bielsko-Biala,Timed Training 2,44,118,27,50,117,356
Gaëtan Vige,Bielsko-Biala,Timed Training 2,47,116,111,52,28,354
Philip Atwill,Bielsko-Biala,Timed Training 2,69,95,27,53,28,272
Finn Iles,Bielsko-Biala,Timed Training 2,111,55,419,50,205,840
Loris Revelli,Bielsko-Biala,Timed Training 2,44,54,27,50,28,203
Loic Bruni,Bielsko-Biala,Timed Training 2,107,135,28,107,26,403
Juan Fernando Muñoz,Bielsko-Biala,Timed Training 2,45,56,149,52,68,370
Loris Vergier,Bielsko-Biala,Timed Training 2,45,58,84,71,68,326
Christopher Grice,Bielsko-Biala,Timed Training 2,87,55,28,64,28,262
Samuel Blenkinsop,Bielsko-Biala,Timed Training 2,45,56,28,49,28,206
Henry Kerr,Bielsko-Biala,Timed Training 2,47,58,28,51,30,214
Baptiste Pierron,Bielsko-Biala,Timed Training 2,44,57,29,54,30,214
Bernard Kerr,Bielsko-Biala,Timed Training 2,44,55,27,54,27,207
Austin Dooley,Bielsko-Biala,Timed Training 2,46,190,28,104,176,544
Danny Hart,Bielsko-Biala,Timed Training 2,43,56,28,52,30,209
Thibaut Daprela,Bielsko-Biala,Timed Training 2,43,56,27,52,29,207
Greg Williamson,Bielsko-Biala,Timed Training 2,218,57,29,110,91,505
Onni Rainio,Bielsko-Biala,Timed Training 2,43,56,28,53,28,208
Stefano Introzzi,Bielsko-Biala,Timed Training 2,45,161,27,53,28,314
Mark Wallace,Bielsko-Biala,Timed Training 2,46,56,28,50,29,209
Mael Gironde,Bielsko-Biala,Timed Training 2,47,311,28,93,30,509
Taylor Vernon,Bielsko-Biala,Timed Training 2,46,55,29,51,28,209
Léo Abella,Bielsko-Biala,Timed Training 2,46,57,28,51,29,211
Max Hartenstern,Bielsko-Biala,Timed Training 2,44,57,28,81,28,238
Matt Walker,Bielsko-Biala,Timed Training 2,45,56,28,107,29,265
Ethan George Craik,Bielsko-Biala,Timed Training 2,48,56,28,50,28,210
Greg Minnaar,Bielsko-Biala,Timed Training 2,47,148,29,102,39,365
Dante Silva,Bielsko-Biala,Timed Training 2,46,55,29,51,29,210
Jordan Williams,Bielsko-Biala,Timed Training 2,45,57,28,51,29,210
Lino Lehmann,Bielsko-Biala,Timed Training 2,50,153,30,53,30,316
Hannes Lehmann,Bielsko-Biala,Timed Training 2,47,59,30,53,30,219
Douglas Goodwill,Bielsko-Biala,Timed Training 2,50,58,70,142,298,618
Loïc Martin,Bielsko-Biala,Timed Training 2,51,180,29,53,28,341
Davide Palazzari,Bielsko-Biala,Timed Training 2,46,54,269,51,27,447
Amaury Pierron,Bielsko-Biala,Timed Training 2,43,55,27,209,27,361
Joshua Arcus,Bielsko-Biala,Timed Training 2,51,122,191,54,29,447
Nico Lamm,Bielsko-Biala,Timed Training 2,47,131,142,56,333,709
Harry Molloy,Bielsko-Biala,Timed Training 2,45,57,29,51,30,212
Seth Sherlock,Bielsko-Biala,Timed Training 2,50,57,97,51,30,285
Jack Piercy,Bielsko-Biala,Timed Training 2,46,56,28,52,31,213
Simon Maurer,Bielsko-Biala,Timed Training 2,45,58,28,55,31,217
Lachlan Stevens-Mcnab,Bielsko-Biala,Timed Training 2,50,115,119,77,30,391
Jacob Dickson,Bielsko-Biala,Timed Training 2,44.796,57.344,29.146,52.464,29.25,213
Dakotah Norton,Bielsko-Biala,Timed Training 2,44.264,58.224,29.679000000000002,52.56,28.272999999999996,213
Johan Garcin,Bielsko-Biala,Timed Training 2,46.872,57.72,28.400999999999996,52.643,27.364000000000004,213
Tegan Cruz,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Hayden Stead,Bielsko-Biala,Timed Training 2,50.188,140.52499999999998,28.203000000000003,155.31,79.774,454
Tyler Ervin,Bielsko-Biala,Timed Training 2,46.451,110.065,97.279,58.68899999999999,34.51600000000002,347
Kirk Mcdowall,Bielsko-Biala,Timed Training 2,48.136,62.091,32.54499999999999,56.620000000000005,39.608000000000004,239
Douglas Vieira,Bielsko-Biala,Timed Training 2,45.63,57.208999999999996,28.376000000000005,52.91900000000001,30.865999999999985,215
Thibault Laly,Bielsko-Biala,Timed Training 2,45.567,57.35399999999999,29.307000000000016,53.38499999999999,30.387,216
Oisin Callaghan O,Bielsko-Biala,Timed Training 2,47.634,54.56,27.111000000000004,50.135999999999996,36.559,216
Nathan Pontvianne,Bielsko-Biala,Timed Training 2,45.634,57.541,28.762000000000015,54.18599999999998,29.87700000000001,216
Kimi Viardot,Bielsko-Biala,Timed Training 2,46.615,58.202000000000005,28.125,54.40899999999999,29.649,217
Colin Mcelyea,Bielsko-Biala,Timed Training 2,46.33,274.40000000000003,142.93199999999996,53.22300000000001,31.11500000000001,548
William Hynes,Bielsko-Biala,Timed Training 2,50.129,61.615,111.08700000000002,53.813999999999965,29.355000000000018,306
Toby Meek,Bielsko-Biala,Timed Training 2,46.928,103.761,30.248999999999995,55.882000000000005,30.180000000000007,267
Luca Thurlow,Bielsko-Biala,Timed Training 2,47.49,58.695,28.929000000000002,52.435,140.451,328
Raphael Iniguez,Bielsko-Biala,Timed Training 2,51.49,185.271,99.41799999999998,51.821000000000026,29,417
Noah Hofmann,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Preston Williams,Bielsko-Biala,Timed Training 2,48.989,59.767,28.919999999999987,53.654000000000025,29.669999999999987,221
Thomas Ollier,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Kael Foale,Bielsko-Biala,Timed Training 2,48.677,99.821,30.937000000000012,64.45400000000001,33.11099999999999,277
Luke Matthew Williamson,Bielsko-Biala,Timed Training 2,45.143,346.885,224.5,51.428999999999974,610.043,1278
Ondrej Kolecík,Bielsko-Biala,Timed Training 2,48.498,129.935,30.836000000000013,177.35500000000002,29.375999999999976,416
Marius Perraudin,Bielsko-Biala,Timed Training 2,50.055,127.856,33.77099999999999,105.19700000000003,31.12099999999998,348
James Macdermid,Bielsko-Biala,Timed Training 2,49.545,61.33,30.393,56.323999999999984,30.408000000000015,228
Jackson Connelly,Bielsko-Biala,Timed Training 2,49.722,131.696,90.25099999999998,95.05000000000001,136.281,503
Jules Troillet,Bielsko-Biala,Timed Training 2,48.892,123.91,34.260999999999996,57.51999999999998,30.41700000000003,295
Davide Cappello,Bielsko-Biala,Timed Training 2,46.996,62.967999999999996,28.143,83.43299999999999,28.460000000000008,250
Remy Meier-Smith,Bielsko-Biala,Timed Training 2,47.775,57.264,28.510000000000005,71.439,27.012,232
Simon Chapelet,Bielsko-Biala,Timed Training 2,65.56,56.822,28.704000000000008,54.04199999999997,27.872000000000014,233
Antoine Pierron,Bielsko-Biala,Timed Training 2,52.216,179.12599999999998,28.863,52.84300000000002,28.951999999999998,342
Sam Conroy,Bielsko-Biala,Timed Training 2,50.784,62.958999999999996,31.950000000000017,57.857,31.44999999999999,235
Tuhoto-Ariki Pene,Bielsko-Biala,Timed Training 2,48.862,58.577999999999996,28.339,100.089,29.132000000000005,265
Ronan Dunne,Bielsko-Biala,Timed Training 2,44.58,57.215999999999994,59.400000000000006,55.56899999999999,29.235000000000014,246
Sebastian Villa Holguin,Bielsko-Biala,Timed Training 2,45.869,56.68299999999999,27.04000000000002,108.088,27.319999999999993,265
Ryan Pinkerton,Bielsko-Biala,Timed Training 2,44.855,57.851000000000006,28.195000000000007,99.957,29.141999999999996,260
Siim Savik,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Benoit Coulanges,Bielsko-Biala,Timed Training 2,46.523,212.38199999999998,27.196000000000026,105.22899999999998,27.670000000000016,419
Fridolin Amiguet,Bielsko-Biala,Timed Training 2,50.039,123.051,31.996999999999986,101.154,31.759000000000015,338
Ian Guionnet,Bielsko-Biala,Timed Training 2,74.144,201.361,92.78800000000001,55.418000000000006,384.289,808
Jakob Jewett,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Gabriel Neron,Bielsko-Biala,Timed Training 2,49.554,113.862,29.104000000000013,53.96799999999999,28.512,275
Brook Macdonald,Bielsko-Biala,Timed Training 2,46.965,120.447,28.927999999999997,52.956999999999994,27.703000000000003,277
Jobe Gentle,Bielsko-Biala,Timed Training 2,96.77199999999999,124.90899999999999,28.783000000000015,98.644,28.891999999999996,378
Luke Meier-Smith,Bielsko-Biala,Timed Training 2,44.495,236.65800000000002,28.257000000000005,101.45799999999997,28.132000000000005,439
Bryn Dickerson,Bielsko-Biala,Timed Training 2,50.328,150.958,101.46699999999998,166.81400000000002,255.433,725
Luca Shaw,Bielsko-Biala,Timed Training 2,46.802,57.736,233.03499999999997,51.20500000000004,28.22199999999998,417
Nico Schlebes,Bielsko-Biala,Timed Training 2,54.38,632.625,141.31399999999996,161.75800000000004,30.923000000000002,1021
Adam Brayton,Bielsko-Biala,Timed Training 2,46.093,133.127,29.966000000000008,91.47599999999997,143.33800000000002,444
Ross Kew,Bielsko-Biala,Timed Training 2,52.549,80.911,29.84700000000001,106.30199999999996,51.39100000000002,321
Janis Lehmann,Bielsko-Biala,Timed Training 2,51.238,153.296,29.656000000000006,53.67599999999999,30.134000000000015,318
Evan Medcalf,Bielsko-Biala,Timed Training 2,48.204,177.095,28.347999999999985,98.84199999999998,28.511000000000024,381
Adam Rojcek,Bielsko-Biala,Timed Training 2,59.979,61.135000000000005,84.928,82.24199999999999,29.716000000000008,318
Dylan Maples,Bielsko-Biala,Timed Training 2,44.433,135.178,28.966000000000008,85.45799999999997,27.965000000000032,322
Angus Ferguson,Bielsko-Biala,Timed Training 2,57.977,91.98599999999999,33.113,110.809,30.11500000000001,324
Ross Ennis,Bielsko-Biala,Timed Training 2,47.858,114.358,126.505,62.49799999999999,34.781000000000006,386
Denis Kohut,Bielsko-Biala,Timed Training 2,46.357,231.314,257.012,53.870000000000005,29.447000000000003,618
Valentin Chatanay,Bielsko-Biala,Timed Training 2,45.731,565.859,182.47699999999998,52.48799999999994,29.44500000000005,876
Emile Rilat,Bielsko-Biala,Timed Training 2,48.88,62.75599999999999,134.733,55.79999999999998,32.83100000000002,335
Reece Wilson,Bielsko-Biala,Timed Training 2,60.239,195.963,27.33699999999999,85.26400000000001,50.197,419
Dan Slack,Bielsko-Biala,Timed Training 2,44.633,312.307,28.072000000000003,110.12,28.867999999999995,524
Oliver Davis,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Dylan Levesque,Bielsko-Biala,Timed Training 2,43.821,159.324,28.13299999999998,95.33599999999998,29.386000000000024,356
Yuki Kushima,Bielsko-Biala,Timed Training 2,47.469,151.546,30.802999999999997,164.017,30.16500000000002,424
Lewis Carr,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Pau Busquets Menoyo,Bielsko-Biala,Timed Training 2,46.226,113.03999999999999,134.831,168.73700000000002,32.166,495
Charlie Hatton,Bielsko-Biala,Timed Training 2,48.497,223.04899999999998,27.227000000000032,52.144000000000005,28.08299999999997,379
Kye A'hern,Bielsko-Biala,Timed Training 2,49.226,101.881,68.679,52.78199999999998,156.43200000000002,429
Karolis Krukauskas,Bielsko-Biala,Timed Training 2,57.843,140.30200000000002,31.38299999999998,123.37800000000001,31.093999999999994,384
Pawel Tyburski,Bielsko-Biala,Timed Training 2,54.009,173.426,119.36099999999999,56.31099999999998,193.89300000000003,597
William Pope,Bielsko-Biala,Timed Training 2,59.382,152.725,30.682999999999993,159.26899999999998,90.94100000000003,493
Arnau Miro Graslaub,Bielsko-Biala,Timed Training 2,47.329,146.565,29.32299999999998,121.26400000000001,48.519000000000005,393
Rastislav Baranek,Bielsko-Biala,Timed Training 2,44.23,217.307,44.698000000000036,97.91699999999997,28.848000000000013,433
Matouš Silovský,Bielsko-Biala,Timed Training 2,47.883,57.84099999999999,181.04200000000003,81.714999999999975,29.519000000000005,398
Ziobro Michal,Bielsko-Biala,Timed Training 2,47.285,290.72400000000005,111.995,153.95799999999997,598.038,1202
Laurie Greenland,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Theo Erglangsen,Bielsko-Biala,Timed Training 2,69.781,128.07399999999998,61.38300000000001,144.399,29.363,433
Rory Kirk,Bielsko-Biala,Timed Training 2,70.657,126.21500000000002,63.05699999999996,143.18900000000002,29.882000000000005,433
Antoine Rogge,Bielsko-Biala,Timed Training 2,89.126,58.381,203.22499999999997,53.91700000000003,29.351,434
Oliver Zwar,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Steiner Julian,Bielsko-Biala,Timed Training 2,151.756,58.620000000000005,111.01399999999998,129.894,29.716000000000008,481
Dani Sanchez Tell,Bielsko-Biala,Timed Training 2,48.115,145.78,163.91299999999998,98.96199999999999,31.230000000000018,488
Andreas Kolb,Bielsko-Biala,Timed Training 2,473.754,173.159,191.22399999999993,53.9670000000001,518.896,1411
Jamie Edmondson,Bielsko-Biala,Timed Training 2,47.376,453.45000000000005,193.95799999999997,243.50200000000007,895.7139999999999,1834
Simen Smestad,Bielsko-Biala,Timed Training 2,48.607,404.53600000000006,29.539999999999964,131.81899999999996,29.498000000000047,644
Noel Niederberger,Bielsko-Biala,Timed Training 2,50.983,406.483,28.74599999999998,222.44399999999996,460.34400000000005,1169
Wojciech Czermak,Bielsko-Biala,Timed Training 2,168.94,58.376000000000005,231.259,102.988,419.437,981
Tomas Peciukaitis,Bielsko-Biala,Timed Training 2,91.006,119.875,230.58399999999997,246.51500000000004,199.01999999999998,887
Henri Kiefer,Bielsko-Biala,Timed Training 2,45.656,54.082,341.581,123.13399999999996,301.547,866
Gonçalo Bandeira,Bielsko-Biala,Timed Training 2,47.164,118.301,33.989000000000004,152.301,555.245,907
Karolis Gargasas,Bielsko-Biala,Timed Training 2,84.55,320.77299999999997,35.54400000000004,NA,NA,NA
Valentin Rohrmoser,Bielsko-Biala,Timed Training 2,51.563,375.74,121.56000000000006,299.5039999999999,781.633,1630
Andreas Theodorou,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Joe Breeden,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Wojciech Ranosz,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Vladimír Srnenský,Bielsko-Biala,Timed Training 2,NA,NA,NA,NA,NA,NA
Bernard Kerr,Leogang,Timed Training 2,35,45,39,271,36,426
Andreas Kolb,Leogang,Timed Training 2,34,46,39,41,34,194
Amaury Pierron,Leogang,Timed Training 2,34,740,38,291,34,1137
Loic Bruni,Leogang,Timed Training 2,34,46,41,755,36,912
Troy Brosnan,Leogang,Timed Training 2,33,46,150,518,35,782
Oliver Davis,Leogang,Timed Training 2,34,46,43,383,36,542
Dakotah Norton,Leogang,Timed Training 2,34,130,41,124,64,393
Danny Hart,Leogang,Timed Training 2,35,46,39,64,35,219
Thibaut Daprela,Leogang,Timed Training 2,34,47,39,43,39,202
Loris Revelli,Leogang,Timed Training 2,35,47,40,41,34,197
Ronan Dunne,Leogang,Timed Training 2,37,108,40,170,38,393
Joe Breeden,Leogang,Timed Training 2,33,47,38,43,35,196
Rémi Thirion,Leogang,Timed Training 2,34,46,39,42,35,196
Toby Meek,Leogang,Timed Training 2,36,47,43,447,82,655
Stefano Introzzi,Leogang,Timed Training 2,160,47,39,42,35,323
Loris Vergier,Leogang,Timed Training 2,34,46,40,360,36,516
Charlie Hatton,Leogang,Timed Training 2,36,88,40,85,34,283
Sebastian Villa Holguin,Leogang,Timed Training 2,35,47,41,82,34,239
Douglas Vieira,Leogang,Timed Training 2,35,48,39,44,37,203
Luke Meier-Smith,Leogang,Timed Training 2,473,48,38,44,46,649
Henri Kiefer,Leogang,Timed Training 2,34,48,39,333,34,488
Philip Atwill,Leogang,Timed Training 2,36,47,41,42,117,283
Antoine Vidal,Leogang,Timed Training 2,35,47,39,42,37,200
Matt Walker,Leogang,Timed Training 2,34,46,39,693,36,848
Thomas Estaque,Leogang,Timed Training 2,34,47,40,42,35,198
Luca Shaw,Leogang,Timed Training 2,34,47,39,43,35,198
Taylor Vernon,Leogang,Timed Training 2,35,47,40,43,34,199
Luke Matthew Williamson,Leogang,Timed Training 2,34,47,39,43,36,199
Jakob Jewett,Leogang,Timed Training 2,35,47,39,43,35,199
Austin Dooley,Leogang,Timed Training 2,34,48,42,453,676,1253
Greg Minnaar,Leogang,Timed Training 2,35,432,41,43,198,749
Dan Slack,Leogang,Timed Training 2,36,47,40,44,36,203
Matteo Iniguez,Leogang,Timed Training 2,35,47,40,42,36,200
Dylan Levesque,Leogang,Timed Training 2,35,939,44,116,115,1249
Jordan Williams,Leogang,Timed Training 2,37,406,39,757,78,1317
Tyler Ervin,Leogang,Timed Training 2,35,47,39,43,619,783
Dylan Maples,Leogang,Timed Training 2,36,212,40,535,35,858
Ignacio Felipe Galleguillos Agurto,Leogang,Timed Training 2,35,47,41,41,36,200
Kye A'hern,Leogang,Timed Training 2,37,48,41,157,36,319
Davide Cappello,Leogang,Timed Training 2,34,48,42,43,36,203
Greg Williamson,Leogang,Timed Training 2,35,47,39,43,36,200
Luca Thurlow,Leogang,Timed Training 2,36,49,40,43,36,204
Simon Chapelet,Leogang,Timed Training 2,70,47,40,349,62,568
Antoine Rogge,Leogang,Timed Training 2,36,49,40,698,38,861
Jamie Edmondson,Leogang,Timed Training 2,35.368,155.308,39.31400000000002,1342.758,89.25199999999995,1662
Kirk Mcdowall,Leogang,Timed Training 2,35.807,48.935,40.03699999999999,43.56299999999999,35.658000000000015,204
Dante Silva,Leogang,Timed Training 2,35.047,47.68700000000001,38.65199999999999,417.302,35.31200000000001,574
Baptiste Pierron,Leogang,Timed Training 2,38.656,99.49099999999999,41.41500000000002,810.231,205.207,1195
Antoine Pierron,Leogang,Timed Training 2,36.045,214.82299999999998,NA,NA,NA,NA
Joshua Arcus,Leogang,Timed Training 2,36.571,49.114000000000004,40.685,45.232,36.397999999999996,208
Christopher Grice,Leogang,Timed Training 2,36.307,175.053,39.28699999999998,287.012,34.34100000000001,572
Max Hartenstern,Leogang,Timed Training 2,35.333,47.45099999999999,38.102000000000004,223.915,38.19900000000001,383
Dom Platt,Leogang,Timed Training 2,35.766,48.638,41.39200000000001,43.05299999999998,36.15100000000001,205
Reece Wilson,Leogang,Timed Training 2,553.794,110.62300000000005,40.82899999999995,1368.609,423.145,2497
Benoit Coulanges,Leogang,Timed Training 2,34.982,51.44800000000001,39.087999999999994,42.890000000000015,34.591999999999985,203
Raphael Iniguez,Leogang,Timed Training 2,36.675,131.60899999999998,41.75,796.539,36.42700000000002,1043
Roger Vieira,Leogang,Timed Training 2,37.11,49.051,73.62,49.599999999999994,36.619,246
Jackson Frew,Leogang,Timed Training 2,35.181,47.739999999999995,39.956,43.378,36.745000000000005,203
Mark Wallace,Leogang,Timed Training 2,36.221,48.12000000000001,40.08399999999999,285.614,35.96100000000001,446
Wyn Masters,Leogang,Timed Training 2,96.386,48.29900000000001,41.50800000000001,42.53799999999998,81.269,310
Simon Maurer,Leogang,Timed Training 2,37.052,48.516,39.417,46.000000000000014,36.014999999999986,207
Noah Hofmann,Leogang,Timed Training 2,36.235,48.739000000000004,40.337,44.462999999999994,34.226,204
Gaëtan Vige,Leogang,Timed Training 2,37.481,309.931,40.660000000000025,503.53700000000003,36.39099999999996,928
Juan Fernando Muñoz,Leogang,Timed Training 2,36.216,48.278,40.958,457.423,36.125,619
Loïc Martin,Leogang,Timed Training 2,38.185,161.891,40.293000000000006,95.27200000000002,35.35899999999998,371
Seth Sherlock,Leogang,Timed Training 2,36.434,48.406000000000006,41.673,42.821,35.666,205
James Macdermid,Leogang,Timed Training 2,36,48,41,77,37,239
