rank,protected,nr,name,uci_team,uci_id,nat,yob,speed,split_1,split_2,split_3,split_4,time,time_from_leader,dnf,dsq,dns,points,event_name,event_type,event_year,round_type,round_category,metadata_weather,metadata_temp_deg_c,metadata_distance_km,metadata_average_speed_kmh
27,FALSE,32,KUHN Bodhi,TREK FACTORY RACING GRAVITY,10080855241,CAN,2005,49.519,35.93,103.48400000000001,NA,247.443,282.386,58.41,FALSE,FALSE,FALSE,36,Les Gets,World Cup,2024,Final,Men Elite,Rain,15,2.38,38.254
28,FALSE,38,DAVIS Oliver,SANTA CRUZ SYNDICATE,10110838143,AUS,2004,51.724,37.039,97.951,203.281,248.467,283.776,59.8,FALSE,FALSE,FALSE,34,Les Gets,World Cup,2024,Final,Men Elite,Rain,15,2.38,38.254
29,TRUE,4,ILES Finn,SPECIALIZED GRAVITY,10090907774,CAN,1999,48.032,36.209,93.47999999999999,152.022,249.769,286.625,62.649,FALSE,FALSE,FALSE,32,Les Gets,World Cup,2024,Final,Men Elite,Rain,15,2.38,38.254
30,FALSE,29,HATTON Charlie,CONTINENTAL ATHERTON,10009897014,GBR,1998,29.557,36.682,95.87899999999999,NA,233.43200000000002,291.689,67.713,FALSE,FALSE,FALSE,30,Les Gets,World Cup,2024,Final,Men Elite,Rain,15,2.38,38.254
31,FALSE,35,PINKERTON Kenneth Ryan,MONDRAKER FACTORY RACING,10063826182,USA,2005,29.28,38.503,102.15299999999999,191.451,251.917,295.836,71.86,FALSE,FALSE,FALSE,30,Les Gets,World Cup,2024,Final,Men Elite,Rain,15,2.38,38.254
1,TRUE,9,NORTON Dakotah,MONDRAKER FACTORY RACING,10010038167,USA,1992,55.728,32.802,85.885,140.302,175.511,207.224,0,FALSE,FALSE,FALSE,50,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
2,TRUE,24,THIRION Rémi,GIANT FACTORY OFF-ROAD TEAM - DH,10005415715,FRA,1990,54.504,32.612,85.626,141.23,175.673,208.318,1.094,FALSE,FALSE,FALSE,40,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
3,TRUE,4,ILES Finn,SPECIALIZED GRAVITY,10090907774,CAN,1999,55.088,33.437,87.023,142.856,177.96,209.756,2.532,FALSE,FALSE,FALSE,30,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
4,TRUE,28,MAPLES Dylan,COMMENCAL/MUC-OFF BY RIDING,10114296696,USA,2003,55.13,33.863,87.42,143.162,177.726,209.767,2.543,FALSE,FALSE,FALSE,25,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
5,TRUE,7,COULANGES Benoit,DORVAL AM COMMENCAL,10008194359,FRA,1994,57.462,33.08,86.74,143.599,178.663,210.055,2.831,FALSE,FALSE,FALSE,22,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
6,TRUE,10,SHAW Luca,CANYON CLLCTV FACTORY TEAM,10008813442,USA,1996,55.427,32.505,88.287,143.901,178.635,210.143,2.919,FALSE,FALSE,FALSE,20,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
7,FALSE,65,ESTAQUE Thomas,COMMENCAL ICSTUDIO,10008848505,FRA,1996,54.92,33.643,88.176,144.112,179.265,211.251,4.027,FALSE,FALSE,FALSE,18,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
8,FALSE,43,CRAIK George Ethan,SCOTT DOWNHILL FACTORY,10083936912,GBR,2003,53.933,33.333,87.123,143.299,179.451,211.535,4.311,FALSE,FALSE,FALSE,17,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
9,TRUE,14,PIERRON Amaury,COMMENCAL/MUC-OFF BY RIDING,10008827283,FRA,1996,54.962,33.756,88.503,144.739,180.421,212.02100000000002,4.797,FALSE,FALSE,FALSE,16,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
10,TRUE,8,BROSNAN Troy,CANYON CLLCTV FACTORY TEAM,10007307417,AUS,1993,53.771,32.632,87.84700000000001,144.514,180.396,212.13400000000001,4.91,FALSE,FALSE,FALSE,15,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
11,FALSE,35,PINKERTON Kenneth Ryan,MONDRAKER FACTORY RACING,10063826182,USA,2005,55.771,33.315,88.237,145.044,180.483,212.441,5.217,FALSE,FALSE,FALSE,14,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
12,TRUE,16,DUNNE Ronan,MONDRAKER FACTORY RACING,10017006104,IRL,2002,55.857,33.89,88.832,144.639,180.731,212.548,5.324,FALSE,FALSE,FALSE,13,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
13,TRUE,25,STEVENS-MCNAB Lachlan,UNION - FORGED BY STEEL CITY MEDIA,10110184506,NZL,2004,55.814,33.464,89.14699999999999,145.846,181.847,212.755,5.531,FALSE,FALSE,FALSE,12,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
14,FALSE,56,VIDAL Antoine,COMMENCAL LES ORRES,10070590924,FRA,2001,54.504,33.535,89.404,146.265,181.888,213.742,6.518,FALSE,FALSE,FALSE,11,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
15,FALSE,38,DAVIS Oliver,SANTA CRUZ SYNDICATE,10110838143,AUS,2004,55.088,33.657,88.688,145.471,181.338,213.796,6.572,FALSE,FALSE,FALSE,10,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
16,FALSE,34,MEIER-SMITH Remy,GIANT FACTORY OFF-ROAD TEAM - DH,10049212427,AUS,2004,52.825,33.542,88.877,145.013,181.317,213.799,6.575,FALSE,FALSE,FALSE,9,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
17,FALSE,45,HARTENSTERN Max,CUBE FACTORY RACING,10011213584,GER,1999,53.812,33.03,88.621,145.515,181.988,213.887,6.663,FALSE,FALSE,FALSE,8,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
18,FALSE,33,JEWETT Jakob,PIVOT FACTORY RACING,10061612663,CAN,2003,56.031,33.549,89.013,145.748,181.958,213.981,6.757,FALSE,FALSE,FALSE,7,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
19,TRUE,19,O CALLAGHAN Oisin,YT MOB,10017486353,IRL,2003,53.651,33.378,88.57,146.684,182.289,214.296,7.072,FALSE,FALSE,FALSE,6,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
20,TRUE,3,VERGIER Loris,TREK FACTORY RACING GRAVITY,10008723112,FRA,1996,54.545,33.733,88.80799999999999,146.067,182.611,214.297,7.073,FALSE,FALSE,FALSE,5,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
21,TRUE,6,KERR Bernard,PIVOT FACTORY RACING,10006413094,GBR,1991,54.92,33.85,89.242,146.495,182.477,214.552,7.328,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
22,TRUE,22,HART Danny,CONTINENTAL GT RACING,10005470073,GBR,1991,54.92,33.436,88.39699999999999,144.718,181.934,214.577,7.353,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
23,TRUE,26,DAPRELA Thibaut,NA,10072798480,FRA,2001,53.571,33.745,88.865,145.738,182.209,214.79,7.566,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
24,FALSE,51,DOOLEY Austin,COMMENCAL / SCHWALBE,10087908151,USA,2002,56.782,33.084,89.43,146.485,183.32,215.289,8.065,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
25,TRUE,29,HATTON Charlie,CONTINENTAL ATHERTON,10009897014,GBR,1998,55.598,33.546,88.96000000000001,147.053,183.358,215.58100000000002,8.357,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
26,FALSE,85,INIGUEZ Matteo,COMMENCAL ICSTUDIO,10066506012,FRA,2001,53.571,34.09,88.96600000000001,147.727,182.975,215.6,8.376,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
27,FALSE,76,CASTELLANOS LIBERAL Daniel,NA,10081562028,ESP,2005,55.556,34.469,92.10300000000001,148.042,183.908,215.824,8.6,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
28,FALSE,134,MACDONALD Brook,FORBIDDEN SYNTHESIS TEAM,10006429969,NZL,1991,54.878,33.565,90.1,148.211,184.365,215.973,8.749,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
29,FALSE,60,RUDE JR Richard,YETI / FOX FACTORY RACE TEAM,10007546378,USA,1995,55.684,34.075,89.324,146.727,184.703,216.369,9.145,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
30,FALSE,118,GRISEL Léo,NA,10069990332,FRA,2002,54.711,34.328,89.577,147.534,183.774,216.391,9.167,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
31,FALSE,91,PIERCY Jack,COMMENCAL LES ORRES,10068688714,GBR,2004,54.711,33.714,91.206,148.001,184.252,216.536,9.312,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
32,FALSE,47,KERR Henry,CANYON CLLCTV PIRELLI,10023914524,IRL,2000,53.691,33.649,89.86,147.776,184.219,216.575,9.351,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
33,FALSE,52,INTROZZI Stefano,NA,10032121027,ITA,2000,55.004,34.18,90.34700000000001,148.123,184.183,216.713,9.489,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
34,FALSE,41,PONTVIANNE Nathan,GOODMAN SANTACRUZ,10057982944,FRA,2005,55.513,33.843,90.723,147.98,184.043,216.73,9.506,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
35,FALSE,109,THURLOW Luca,TRIPLE FIVE RACING,10083936205,GBR,2005,52.288,33.635,89.429,146.847,183.352,216.974,9.75,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
36,FALSE,81,ABELLA Léo,COMMENCAL LES ORRES,10057059828,FRA,2005,56.426,33.814,90.908,148.543,185.042,217.001,9.777,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
37,FALSE,186,MASTERS Wyn,THE GRAVITY CARTEL - ROGUE RACING,10004406107,NZL,1987,54.836,34.11,91.282,149.058,185.221,217.191,9.967,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
38,FALSE,74,WALLACE Mark,WE ARE ONE MOMENTUM PROJECT,10008172636,CAN,1995,54.545,34.164,91.423,148.24099999999999,184.838,217.255,10.031,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
39,FALSE,39,A'HERN Kye,KENDA NS BIKES UR TEAM,10043853983,AUS,2001,53.892,34.142,91.531,148.773,185.533,217.317,10.093,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
40,FALSE,78,BANDEIRA Gonçalo,SCOTT DOWNHILL FACTORY,10054661096,POR,2002,53.973,33.905,89.971,147.756,184.681,217.347,10.123,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
41,FALSE,105,MCDOWALL Kirk,NA,10008617119,CAN,1990,55.13,33.81,90.446,148.441,184.861,217.372,10.148,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
42,TRUE,1,BRUNI Loic,SPECIALIZED GRAVITY,10007544358,FRA,1994,56.294,32.584,87.178,150.824,185.772,217.39600000000002,10.172,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
43,FALSE,77,ATWILL Philip,PROPAIN POSITIVE,10008059064,GBR,1995,51.687,33.614,90.32900000000001,148.257,184.512,217.51,10.286,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
44,FALSE,58,PIERRON Antoine,COMMENCAL ICSTUDIO,10011102844,FRA,1999,53.973,34.462,90.42699999999999,147.598,185.083,217.534,10.31,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
45,FALSE,44,MINNAAR Greg,NORCO FACTORY RACING,10002818640,RSA,1981,55.556,33.243,90.727,149.00900000000001,185.63400000000001,217.56799999999998,10.344,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
46,FALSE,165,BOTTERAM Tristan,NA,10063915001,NED,2000,55.598,33.818,90.402,148.714,185.527,217.623,10.399,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
47,FALSE,70,LALY Thibault,GOODMAN SANTACRUZ,10009533464,FRA,1997,55.728,33.583,91.124,148.739,185.91,217.802,10.578,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
48,FALSE,71,PALAZZARI Davide,THE GRAVITY CARTEL - ROGUE RACING,10010022205,ITA,1995,52.402,33.572,89.307,148.541,184.245,217.822,10.598,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
49,FALSE,98,VIARDOT Kimi,K BIKE,10069254041,FRA,2005,53.412,34.781,91.745,148.708,185.081,217.983,10.759,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
50,FALSE,49,SILVA Dante,CANYON CLLCTV PIRELLI,10071893653,USA,2002,50.919,33.897,90.39699999999999,148.35,184.917,218.058,10.834,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
51,FALSE,72,PENE Tuhoto-Ariki,MS INTENSE RACING,10022183274,NZL,2001,54.836,33.839,91.471,149.42000000000002,186.107,218.161,10.937,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
52,FALSE,36,MEIER-SMITH Luke,GIANT FACTORY OFF-ROAD TEAM - DH,10049212326,AUS,2002,55.728,33.54,90.378,149.574,186.092,218.19400000000002,10.97,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
53,FALSE,164,CAPPELLO Davide,THE GRAVITY CARTEL - ROGUE RACING,10032715353,ITA,2004,52.747,34.821,91.55199999999999,148.984,185.802,218.276,11.052,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
54,FALSE,180,INIGUEZ Raphael,COMMENCAL ICSTUDIO,10066506113,FRA,2003,55.13,33.542,89.43299999999999,149.10399999999998,186.121,218.30700000000002,11.083,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
55,FALSE,32,KUHN Bodhi,TREK FACTORY RACING GRAVITY,10080855241,CAN,2005,53.373,33.974,90.621,148.435,186.225,218.356,11.132,FALSE,FALSE,FALSE,NA,Les Gets,World Cup,2024,Qualifying,Men Elite,Sunny,22,2.38,41.347
